STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,acs_demographics_id,acs_demographics_Geographic Area Name,acs_demographics_Estimate!!Total:,acs_demographics_Estimate!!Total:!!White alone,acs_demographics_Estimate!!Total:!!Black or African American alone,acs_demographics_Estimate!!Total:!!American Indian and Alaska Native alone,acs_demographics_Estimate!!Total:!!Asian alone,acs_demographics_Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,acs_demographics_Estimate!!Total:!!Some other race alone,acs_demographics_Estimate!!Total:!!Two or more races:,acs_demographics_Estimate!!Total:!!Two or more races:!!Two races including Some other race,"acs_demographics_Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",poultry_bg_1m_1m_poultry
"37","067","003002","3","370670030023",Block Group 3,G5030,S,"6576432","23272","+36.1618727","-080.1591324",1500000US370670030023,"Block Group 3, Census Tract 30.02, Forsyth County, North Carolina","1312","1098","177","9","0","0","0","28","0","28",
"37","067","004104","3","370670041043",Block Group 3,G5030,S,"1827075","5523","+36.1550705","-080.3775179",1500000US370670041043,"Block Group 3, Census Tract 41.04, Forsyth County, North Carolina","593","448","145","0","0","0","0","0","0","0",
"37","067","002901","1","370670029011",Block Group 1,G5030,S,"5622358","23236","+36.1785933","-080.2348685",1500000US370670029011,"Block Group 1, Census Tract 29.01, Forsyth County, North Carolina","1573","1040","362","0","15","0","52","104","0","104",
"37","067","003310","2","370670033102",Block Group 2,G5030,S,"4792955","15105","+36.0786799","-080.1475777",1500000US370670033102,"Block Group 2, Census Tract 33.10, Forsyth County, North Carolina","1754","1233","411","0","0","0","51","59","0","59",
"37","067","003307","1","370670033071",Block Group 1,G5030,S,"4752109","35950","+36.1024522","-080.1052200",1500000US370670033071,"Block Group 1, Census Tract 33.07, Forsyth County, North Carolina","1854","1299","503","0","11","10","0","31","0","31",
"37","067","003307","2","370670033072",Block Group 2,G5030,S,"2372522","22539","+36.1061564","-080.0930437",1500000US370670033072,"Block Group 2, Census Tract 33.07, Forsyth County, North Carolina","2116","1611","276","0","25","52","46","106","0","106",
"37","067","003004","2","370670030042",Block Group 2,G5030,S,"3568660","144709","+36.1157494","-080.1151152",1500000US370670030042,"Block Group 2, Census Tract 30.04, Forsyth County, North Carolina","1853","1470","238","0","64","0","34","47","0","47",
"37","119","003011","1","371190030111",Block Group 1,G5030,S,"1307606","0","+35.1450329","-080.8393030",1500000US371190030111,"Block Group 1, Census Tract 30.11, Mecklenburg County, North Carolina","1356","1086","105","0","107","0","0","58","0","58",
"37","119","002906","3","371190029063",Block Group 3,G5030,S,"2065159","1323","+35.1604255","-080.8316285",1500000US371190029063,"Block Group 3, Census Tract 29.06, Mecklenburg County, North Carolina","1947","1863","0","0","60","0","0","24","0","24",
"37","119","002702","2","371190027022",Block Group 2,G5030,S,"1093749","0","+35.1785825","-080.8423490",1500000US371190027022,"Block Group 2, Census Tract 27.02, Mecklenburg County, North Carolina","2433","2340","0","0","57","0","0","36","0","36",
"37","119","003105","1","371190031051",Block Group 1,G5030,S,"1514131","1284","+35.1395888","-080.8580150",1500000US371190031051,"Block Group 1, Census Tract 31.05, Mecklenburg County, North Carolina","1452","1400","0","0","0","0","22","30","0","30",
"37","119","003016","1","371190030161",Block Group 1,G5030,S,"1026093","27370","+35.1108416","-080.7703883",1500000US371190030161,"Block Group 1, Census Tract 30.16, Mecklenburg County, North Carolina","2499","1717","248","0","458","0","0","76","0","76",
"37","067","003315","2","370670033152",Block Group 2,G5030,S,"6625098","0","+36.1010407","-080.0590338",1500000US370670033152,"Block Group 2, Census Tract 33.15, Forsyth County, North Carolina","2183","1774","225","0","0","0","150","34","0","34",
"37","057","061701","1","370570617011",Block Group 1,G5030,S,"12308028","2908","+35.8134550","-080.3099999",1500000US370570617011,"Block Group 1, Census Tract 617.01, Davidson County, North Carolina","1941","1777","10","0","142","0","0","12","0","12",
"37","057","060304","1","370570603041",Block Group 1,G5030,S,"22360882","0","+35.9288020","-080.2970297",1500000US370570603041,"Block Group 1, Census Tract 603.04, Davidson County, North Carolina","2783","2717","46","0","13","0","0","7","0","7",
"37","057","061804","5","370570618045",Block Group 5,G5030,S,"11337850","1422316","+35.7354142","-080.2557177",1500000US370570618045,"Block Group 5, Census Tract 618.04, Davidson County, North Carolina","1277","994","283","0","0","0","0","0","0","0",
"37","057","061701","3","370570617013",Block Group 3,G5030,S,"5154439","0","+35.7682377","-080.3435961",1500000US370570617013,"Block Group 3, Census Tract 617.01, Davidson County, North Carolina","990","894","15","0","0","0","63","18","0","18",
"37","057","060201","2","370570602012",Block Group 2,G5030,S,"24235960","689278","+35.9444641","-080.1740822",1500000US370570602012,"Block Group 2, Census Tract 602.01, Davidson County, North Carolina","1627","1059","544","0","11","0","13","0","0","0","1"
"37","057","060303","1","370570603031",Block Group 1,G5030,S,"27450075","224812","+35.9593160","-080.3545611",1500000US370570603031,"Block Group 1, Census Tract 603.03, Davidson County, North Carolina","2116","2020","0","0","20","0","76","0","0","0",
"37","057","062001","2","370570620012",Block Group 2,G5030,S,"49587000","302499","+35.6853323","-080.1270652",1500000US370570620012,"Block Group 2, Census Tract 620.01, Davidson County, North Carolina","1451","1331","0","0","51","0","0","69","0","69","1"
"37","057","061202","2","370570612022",Block Group 2,G5030,S,"13552721","0","+35.8541237","-080.3013230",1500000US370570612022,"Block Group 2, Census Tract 612.02, Davidson County, North Carolina","1343","1343","0","0","0","0","0","0","0","0","1"
"37","057","061702","3","370570617023",Block Group 3,G5030,S,"22776651","246177","+35.8226010","-080.4031330",1500000US370570617023,"Block Group 3, Census Tract 617.02, Davidson County, North Carolina","1488","1337","151","0","0","0","0","0","0","0","1"
"37","057","061803","2","370570618032",Block Group 2,G5030,S,"10112285","6930","+35.7678323","-080.2919948",1500000US370570618032,"Block Group 2, Census Tract 618.03, Davidson County, North Carolina","765","646","69","0","0","0","50","0","0","0",
"37","057","062002","4","370570620024",Block Group 4,G5030,S,"55094671","46077","+35.6021002","-080.1174561",1500000US370570620024,"Block Group 4, Census Tract 620.02, Davidson County, North Carolina","1849","1824","0","0","0","6","0","19","0","19","1"
"37","057","062001","3","370570620013",Block Group 3,G5030,S,"124077471","4783434","+35.5593131","-080.1411712",1500000US370570620013,"Block Group 3, Census Tract 620.01, Davidson County, North Carolina","1817","1817","0","0","0","0","0","0","0","0","1"
"37","057","061201","3","370570612013",Block Group 3,G5030,S,"3424905","0","+35.8376743","-080.2726634",1500000US370570612013,"Block Group 3, Census Tract 612.01, Davidson County, North Carolina","2320","1417","435","0","441","0","0","27","0","27",
"37","057","060202","1","370570602021",Block Group 1,G5030,S,"9826066","0","+36.0086033","-080.2007064",1500000US370570602021,"Block Group 1, Census Tract 602.02, Davidson County, North Carolina","2427","2097","245","39","0","0","31","15","0","15",
"37","097","061503","2","370970615032",Block Group 2,G5030,S,"5881681","9190","+35.5563070","-080.7918993",1500000US370970615032,"Block Group 2, Census Tract 615.03, Iredell County, North Carolina","2147","2050","50","0","21","0","0","26","0","26",
"37","097","061502","1","370970615021",Block Group 1,G5030,S,"3528789","0","+35.5731850","-080.7905600",1500000US370970615021,"Block Group 1, Census Tract 615.02, Iredell County, North Carolina","2009","1807","133","0","0","0","37","32","0","32",
"37","097","061501","2","370970615012",Block Group 2,G5030,S,"2933304","9812","+35.5991919","-080.7893918",1500000US370970615012,"Block Group 2, Census Tract 615.01, Iredell County, North Carolina","1875","1622","57","16","0","0","0","180","0","180",
"37","001","021901","3","370010219013",Block Group 3,G5030,S,"21640220","333028","+35.9384862","-079.3913600",1500000US370010219013,"Block Group 3, Census Tract 219.01, Alamance County, North Carolina","1128","1070","34","7","0","0","0","17","0","17","1"
"37","001","021702","2","370010217022",Block Group 2,G5030,S,"2637095","36640","+36.0881757","-079.5056871",1500000US370010217022,"Block Group 2, Census Tract 217.02, Alamance County, North Carolina","2529","2313","145","0","0","0","0","71","0","71",
"37","001","021600","1","370010216001",Block Group 1,G5030,S,"10508077","312875","+36.1588973","-079.5190222",1500000US370010216001,"Block Group 1, Census Tract 216, Alamance County, North Carolina","933","715","194","7","0","0","0","17","11","6",
"37","097","061602","3","370970616023",Block Group 3,G5030,S,"8948604","6513","+35.5503169","-080.8243329",1500000US370970616023,"Block Group 3, Census Tract 616.02, Iredell County, North Carolina","3646","2896","348","0","346","0","26","30","9","21",
"37","097","061503","1","370970615031",Block Group 1,G5030,S,"2193997","0","+35.5690075","-080.8055042",1500000US370970615031,"Block Group 1, Census Tract 615.03, Iredell County, North Carolina","1592","1347","209","0","0","0","19","17","0","17",
"37","097","061101","1","370970611011",Block Group 1,G5030,S,"22419772","77887","+35.8217549","-081.0245399",1500000US370970611011,"Block Group 1, Census Tract 611.01, Iredell County, North Carolina","1313","1247","66","0","0","0","0","0","0","0","1"
"37","001","021701","1","370010217011",Block Group 1,G5030,S,"2224291","8503","+36.0928125","-079.5357224",1500000US370010217011,"Block Group 1, Census Tract 217.01, Alamance County, North Carolina","1343","1247","59","5","15","0","17","0","0","0",
"37","001","021400","1","370010214001",Block Group 1,G5030,S,"23539297","950238","+36.1436593","-079.4004744",1500000US370010214001,"Block Group 1, Census Tract 214, Alamance County, North Carolina","1809","1558","126","0","0","0","125","0","0","0",
"37","001","021500","2","370010215002",Block Group 2,G5030,S,"46665267","1229279","+36.2158232","-079.4865996",1500000US370010215002,"Block Group 2, Census Tract 215, Alamance County, North Carolina","1196","1085","108","0","0","0","3","0","0","0","1"
"37","001","021500","3","370010215003",Block Group 3,G5030,S,"10121904","162722","+36.1680327","-079.4472556",1500000US370010215003,"Block Group 3, Census Tract 215, Alamance County, North Carolina","951","670","70","0","0","0","77","134","134","0",
"37","001","020400","1","370010204001",Block Group 1,G5030,S,"6921460","294521","+36.1290653","-079.4352619",1500000US370010204001,"Block Group 1, Census Tract 204, Alamance County, North Carolina","2804","859","1683","0","0","11","251","0","0","0",
"37","001","021201","2","370010212012",Block Group 2,G5030,S,"14971620","482003","+36.1139331","-079.3680013",1500000US370010212012,"Block Group 2, Census Tract 212.01, Alamance County, North Carolina","1987","1309","369","0","0","3","290","16","0","16",
"37","001","020300","1","370010203001",Block Group 1,G5030,S,"2346057","62025","+36.1128451","-079.4080483",1500000US370010203001,"Block Group 1, Census Tract 203, Alamance County, North Carolina","1180","451","329","0","0","0","400","0","0","0",
"37","001","020300","5","370010203005",Block Group 5,G5030,S,"4688626","111355","+36.0898606","-079.3888360",1500000US370010203005,"Block Group 5, Census Tract 203, Alamance County, North Carolina","2479","945","700","0","0","0","736","98","42","56",
"37","001","021204","1","370010212041",Block Group 1,G5030,S,"11598431","83356","+36.0475436","-079.2749701",1500000US370010212041,"Block Group 1, Census Tract 212.04, Alamance County, North Carolina","1040","1014","18","8","0","0","0","0","0","0",
"37","001","021102","3","370010211023",Block Group 3,G5030,S,"6105647","206539","+36.0324933","-079.3778864",1500000US370010211023,"Block Group 3, Census Tract 211.02, Alamance County, North Carolina","1141","1082","49","0","10","0","0","0","0","0",
"37","027","030900","1","370270309001",Block Group 1,G5030,S,"184144796","0","+35.9737550","-081.7117390",1500000US370270309001,"Block Group 1, Census Tract 309, Caldwell County, North Carolina","1373","1335","0","0","0","0","0","38","0","38",
"37","027","031000","1","370270310001",Block Group 1,G5030,S,"163221479","0","+36.0504568","-081.6611485",1500000US370270310001,"Block Group 1, Census Tract 310, Caldwell County, North Carolina","1390","1370","20","0","0","0","0","0","0","0","1"
"37","027","030400","4","370270304004",Block Group 4,G5030,S,"4491513","0","+35.8587350","-081.5147355",1500000US370270304004,"Block Group 4, Census Tract 304, Caldwell County, North Carolina","1275","1043","90","0","37","0","51","54","16","38",
"37","027","030600","2","370270306002",Block Group 2,G5030,S,"6315627","0","+35.8501591","-081.4664295",1500000US370270306002,"Block Group 2, Census Tract 306, Caldwell County, North Carolina","1786","1583","0","0","24","0","148","31","0","31",
"37","027","030600","1","370270306001",Block Group 1,G5030,S,"4651966","0","+35.8420637","-081.4786881",1500000US370270306001,"Block Group 1, Census Tract 306, Caldwell County, North Carolina","1385","1252","2","1","0","0","108","22","0","22",
"37","141","920201","1","371419202011",Block Group 1,G5030,S,"12278669","8443","+34.4178709","-077.6295296",1500000US371419202011,"Block Group 1, Census Tract 9202.01, Pender County, North Carolina","4163","3751","129","0","35","0","0","248","0","248",
"37","141","920103","2","371419201032",Block Group 2,G5030,S,"14857217","1773244","+34.4550875","-077.5642622",1500000US371419201032,"Block Group 2, Census Tract 9201.03, Pender County, North Carolina","1723","1493","162","0","0","0","0","68","0","68",
"37","141","920103","3","371419201033",Block Group 3,G5030,S,"11844167","559406","+34.4325551","-077.6162611",1500000US371419201033,"Block Group 3, Census Tract 9201.03, Pender County, North Carolina","2668","2522","45","0","27","0","38","36","0","36",
"37","141","920204","1","371419202041",Block Group 1,G5030,S,"276037477","268019","+34.5367397","-077.7005223",1500000US371419202041,"Block Group 1, Census Tract 9202.04, Pender County, North Carolina","801","705","32","43","0","0","16","5","0","5",
"37","141","920201","2","371419202012",Block Group 2,G5030,S,"8867485","36499","+34.3859127","-077.6505216",1500000US371419202012,"Block Group 2, Census Tract 9202.01, Pender County, North Carolina","3080","2917","31","0","42","9","0","81","0","81",
"37","027","030600","3","370270306003",Block Group 3,G5030,S,"4670963","0","+35.8753043","-081.4957008",1500000US370270306003,"Block Group 3, Census Tract 306, Caldwell County, North Carolina","1540","1490","18","0","0","0","0","32","0","32",
"37","027","030700","4","370270307004",Block Group 4,G5030,S,"6496732","0","+35.8186462","-081.5008870",1500000US370270307004,"Block Group 4, Census Tract 307, Caldwell County, North Carolina","2075","1927","24","0","0","0","32","92","0","92",
"37","027","030700","2","370270307002",Block Group 2,G5030,S,"3980223","0","+35.8454014","-081.5077772",1500000US370270307002,"Block Group 2, Census Tract 307, Caldwell County, North Carolina","1366","1319","0","0","0","0","29","18","0","18",
"37","027","030700","3","370270307003",Block Group 3,G5030,S,"4519405","0","+35.8319741","-081.4919688",1500000US370270307003,"Block Group 3, Census Tract 307, Caldwell County, North Carolina","1347","1016","60","11","78","0","50","132","132","0",
